video_id,author,text,like_count,published_at,source_channel,video_title
te4V1vw2pRY,@BangTukom,"Kamera nya gak keren..
Desain ReNot terburuk  menurut keyakinan saya.ğŸ˜Š",0,2026-01-22T13:17:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Iyoore82,redmi menyerah dengan 12/512 murah,0,2026-01-23T05:01:24Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Ridwan-in6wz,Ga ekspek semahal itu,0,2026-01-22T11:44:36Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@story_life,"Masih setia dengan Redmi note 10 5G 8/128 dimensity 700, moga bisa upgrade,..",6,2026-01-22T09:43:26Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@musthofaa,2:13 Sayang sekali saya nggak suka penempatan modul kameranya,2,2026-01-23T06:06:54Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@BudiSantoso-cl9dd,Mskipun g kuat beli hp ini tp gw udh g trtarik merk lain xcept samsung,4,2026-01-22T09:26:06Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@narayana_abdillah,Desainnya di selera saya ga cocok ğŸ˜…,6,2026-01-22T09:04:44Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Asraf109Asraf10,Review yg pro 5g juga soalnya mau ambil yg pro 5g,2,2026-01-23T10:38:22Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@MoezCr1TiKaL,"hp nya dari segi spek dan desain layar mirip  dgn hp  baru infinix note edge 5g. tapi infinix  harganya lebih murah,  varian 8/256 dijual sekitar 3.2jt.",1,2026-01-22T09:42:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@PenikmatTIKTOK,Udah di tes jatuh sama david gatget,1,2026-01-22T14:50:34Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@djgokillX86,kamera ancur,0,2026-01-23T15:39:59Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ireneoppa9400,"Design kameranya jelek bngt sumpahğŸ˜‚ğŸ˜‚ğŸ˜‚, kenapa gada yang simple dan minimalis kek series note 10 sih atau note 8 kamera seadanya gedenya bukan maen, kalo gede kek sensor Huawei Samsung or iPhone okelah",0,2026-01-22T17:18:57Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@josinbahaswan8041,Baru aja launch,9,2026-01-22T09:06:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AhmadFauzi-pd2tb,Semua Desain redmi enggak bgt,0,2026-01-23T01:28:40Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@bagustsw8012,"Parah performa nya buat genshin set lowest cuma dapet 35 fps doank, padahal di rentang 3 jutaan banyak yg performa nya lebih ngebut kek iqoo z10r, moto g67 power, infinix gt 30 biasa",8,2026-01-22T11:27:19Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rownbee_6,"komennya iklan iklan apa si, pada awam banget ya?
iklan bisa di matiin, yang komen pada ribut",3,2026-01-22T10:06:43Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Andriasetiyawan,Ultra wide ampas,0,2026-01-22T09:39:47Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@danukurniawan2791,Poco f7 atau oppo reno 13 5g buat daily?,3,2026-01-22T09:24:42Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rey_pracoustycmusic,"Titan Tiada tanding, mirip taglinenya Suzuki SmashğŸ™‚
Ya walau iklan, tapi bisa dimatikan dengan mudah, sejak jaman MIUIğŸ™",0,2026-01-22T10:28:41Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@wahyuzikri,"efek sparepart mahal, varian 6/128 balik lgi ",3,2026-01-22T09:15:04Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@irfanafrandi1290,Jelek,1,2026-01-22T21:37:15Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@HadisAy-y2q,"Masih ada yg pke Redmi ğŸ˜‚ğŸ˜‚ğŸ˜‚, dikala banyak Pilihan yg lebih Mending utk kaum Mendang-Mending! Hape IKLAN ğŸ˜‚ğŸ˜‚ğŸ˜‚",0,2026-01-22T13:31:52Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Ady_S.,SoCnya sama kyak yg dipake Samsung A36 tapi A36 lebih mahal. Memang bagusan Samsung daripada redmi sih tapi bedanya jangan sampe sejutaan juga dong,2,2026-01-22T11:11:46Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ght5402,masih dikasih slot micro sd,0,2026-01-23T11:35:09Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@andriansyahiskandar8629,Sama tecno camon 40 mending mana?,1,2026-01-23T06:05:06Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@adriafarrel,7:29 Terima kasih untuk regulasi EU yang telah memaksa smartphone minimal 5 tahun security patch ,0,2026-01-22T15:39:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@NgantokPolcok,"11:49 tolong abang nya suruh pose atau apa gitu bg, takut gw di pelototin kek gituğŸ˜…",1,2026-01-22T11:20:21Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@DanuSky-k2z3o,Vidio 1080P 60Fps nya mna bang!??,0,2026-01-22T13:02:10Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@gt_team952,"kalo ga masalah dgn layar, mending motorola g45  ğŸ˜",1,2026-01-22T11:52:41Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@asyangcin3658,Samsung tiada lawan. â¤A56,2,2026-01-22T09:05:24Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AndroidO1-f9w,ama Xiaomi not 14 pro 5g kamera bagus mana bangg,0,2026-01-24T16:26:01Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Zakihunter99,Bahas red magic 11 pro dong,0,2026-01-30T03:50:29Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@abilzz-d2z,"Di tiktok sekarang yg 5g 2,3-2,4 yg 6/128",0,2026-01-22T12:48:59Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@rizkywidada7682,Baterai minimal 7.000 mah klo sekarang,3,2026-01-22T17:02:32Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@DhenyDhen,Desain kamerannyağŸ—¿,0,2026-01-22T14:11:56Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Naufal-too,"Hp 3 jutaan cc nya abu abu, ada iklan, hyper bug, chipset standar, desain kamera kek kompor 4 tungku ğŸ˜‚, skip hp jelek ğŸ˜‚",9,2026-01-22T14:12:53Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@wbsadryan,ada infra red untuk remote control ndak kak?,0,2026-01-22T12:26:37Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@zonatutorialbersama,Kalau dari redmi note 10 5g ke redmi 15 biasa itu upgrade atau downgrade ya(abaikan 5g nya)? Pengen beli tapi masih mikir?,0,2026-01-22T14:19:47Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@andriawanjourney,"Mau tanya, mending ini Redmi Note 15 Pro 5G, atau nunggu Poco X8 Pro ya? Keperluan untuk video dan live streaming.",0,2026-01-22T16:26:04Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Agussantosogame,Mending redmi note 15 pro atau redmi note 14 pro plus,0,2026-01-22T16:07:26Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@FrimussS-g8p,"Sesuai prediksi, harga naik.",1,2026-01-22T09:20:18Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@iamreal8995,Lowest ğŸ˜­,0,2026-01-22T15:11:22Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@GuluGal4,"Knpa siamay msh nyaman di 6.67""
Gak pngen gtu naik ke 6,7sekian gtu.. ğŸ¤­",0,2026-02-03T14:14:02Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@alexoliveira-pq,Ini sama redmi note 14 pro bagusan mana ya plis?,1,2026-01-22T15:21:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@febriansutrisna745,"Susah si infinix note edge masuk ke segment ini kalau ada ini hp, harga mepet tapi punya ultra wide kamera",0,2026-01-27T13:58:30Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@yogi_hikmawan,"udah mahal banyak iklannya ,, nyetel musik ,, buka folder ada iklannya ,,jd nunggu iklanny selesai,,",7,2026-01-22T09:39:46Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@maulanaheru1984,Kamera dengan x7pro bagus mana,0,2026-01-22T13:56:38Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@bfabianto,knapa ukuran layar redmi note n redmi skrng sama aja? kadang pengen juga hp compact yg gk mahalÂ² amat,0,2026-01-22T14:11:59Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@AuraDesmita-u1o,Apa Udah adah dijual di indo bg,0,2026-01-24T06:12:49Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@fatkulrozaq8811,harga naik jauh ya dari 14 5G kemarin. Ai babikk,0,2026-01-22T09:40:14Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@alzahrawisidiqbudiarto9568,"serius tanya, lebih baik ambil POCO X7 atau redmi note 15 5G...",0,2026-01-24T03:34:45Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@derriãƒ„,Versi note 15 basic apa bisa eSim jg?,0,2026-01-22T11:01:22Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@danikurniawan8693,Maap SD 6 gen 3 setara kah sama Dimensity 7100 nya Infinix Note Edge?,0,2026-01-22T20:22:39Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@mubarok4053,Tumben wortit si redmi note series di era gempuran HP HP pada naik harga. Ini naik spek harganya samağŸ‰ğŸ‰ğŸ‰,0,2026-01-22T14:44:27Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Mochito222,Infinix Note Edge kok gak dibahas om??,0,2026-01-23T04:42:27Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Sam_Shinoda,"Lah, ga ada jack Audio nya kah?",0,2026-01-24T12:30:30Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@RafaRandika-w9j,katanya 3jt kok gw liat 5 jt,0,2026-01-27T10:13:14Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@PankiLSL,ada esim?,0,2026-01-22T11:05:28Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Kullyy,"Ya mungkin ada yg lebih kencang di harga segitu. 

Cuma memang kerasa ada kenaikan harga imbas ram/storage naik, ada beberapa aspek yg kaya di korbanin , tapi mereka nonjolin aspek lainnya. 

Ya gw merasa dengan moto edge 60 fusion yg bulan lalu gw beli, gw bersyukur niatan nunggu gw sampe hp xiaomi terbaru rulis gw batalin dan jadi milih moto ede 60 fusion. Karna kalau gw nunggu ini pasti ujung ujung nya ga jadi beli. 

Gw beli edge 60 fusion di harga 3,8 jt an (12/256) . Dan ternyata xiaomi ini di harga sekitar itu juga dan ga jadi lebih baik juga",0,2026-01-22T10:07:29Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Subs-gg8zt,"Xiaomi sekarang mahal banget.. ada iklannya pula haduhhh, dulu saya fans ni brand .. sekarang asli dah kureng banget ni brand..",0,2026-01-22T09:22:48Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@deniwonua7641,"Saran aja Buat Siomi, next Poco Tipe Modelnya jgn di sama""in dgn Renotlah",0,2026-01-24T04:16:22Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Bagoesmaen7858,"Kali ini redminote 15 yg standar msih klah sma infinix note edge scara spek, tpi klo titan2an ya msi menang redminote 15....
Klo mo chipset yg lbih ngebut plih infinix note edge. Klo mo yg than bnting ya plih redminote 15.....",0,2026-01-22T10:43:33Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@cobalagi7154,"Rada bingung budget 2-3 juta antara redmi note 15 5g atau moto g57 power buat emak, pemakaian nonton youtube, toktok, wa. 2 hp itu punya keunggulan masing-masing. Mau beli hp baru soalnya samsung a33 punya emak hilang dicuri.",0,2026-01-22T14:35:56Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@dayatmisteri5203,model pengujian kameranya tolong pake model yg lain bang ...ini kan untuk visual tolong yg visualnya gak oke ditaruh di kerja belakang layar aja,0,2026-01-24T03:06:58Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Bois948,Smartphone yang 512Gb yang akan jadi makin lega ketika nanti di pasangkan microSD sebesar 2TB. ğŸ™ƒ,0,2026-01-22T16:22:17Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@gesangsantos7263,"lah ?ğŸ¤£ 
mending poco x7 pro gak sih ğŸ™ğŸ¤¡ğŸ¤¡ğŸ¤¡",0,2026-01-22T10:37:09Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@firepumpspp,"ampun dah layar curve gak banget, knp gak di buat flat aja sih",0,2026-01-22T10:22:36Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ijp_josh2,"Yang masih pada ngoceh soal IKLAN bukti bahwa anda emang ga nonton video ini dengan baik, kalau gamau ada IKLAN ya tambahin uangnya beli seri XIAOMI ğŸ˜Š Udah di kasih tau sama Om Ded juga padahal ğŸ˜‚  Jangan cuma ngoceh GAMAU ada IKLAN tapi ga ada UANG WKWKWK Redmi Note Series pasti akan selalu ada iklan karena memang pasarnya untuk range harga 2jt-5jtan alias kelas MID-RANGE dengan harga murah ğŸ˜Š INGET!!! ANDROIRD SUPPORT dan UI SUPPORT-nya JELAS yaitu 4 tahun ANDROID UPDATE dan 6 tahun UI SUPPORT ğŸ˜Š  Jangan dibandingin sama HP China yang ANDROID SUPPORT & UI SUPPORT-nya ga jelas ya ğŸ˜Š",0,2026-01-22T10:25:10Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@semuaakanbermetamorhfosisp5212,Layar lengkung susah dirawat. Apalagi saya ceroboh pegang hp. Jadi mikir. Yang renote 15+ layarnya plat kan?,0,2026-01-22T10:19:44Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@alialbar4157,Reviwe honor win dong bang batrei 10000 mah naga terbaru. Harga murah menarik sekali,0,2026-01-22T17:44:20Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@ryannurfalah5118,ente yakin 3 jutaan?,0,2026-01-29T00:47:13Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@KudetGaming-v2w,Gila 3jtan blum ip68ğŸ˜‚,0,2026-01-23T00:02:38Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@Vay-v8f,Masih bagus iqoo z10,0,2026-01-22T10:00:57Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@3Fisher3Man3,worst phone ever,0,2026-01-22T16:47:20Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@semiire6800,aduh curved..,0,2026-01-22T10:50:13Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@didikeko8474,"Hp udah jualan brand bukan spek inimah,naga 6 tidak lebih bagus dari G99,G100,G200ğŸ˜‚",0,2026-01-22T09:19:01Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@asepangga910,Besok Oppo Reno15 Series 5G mau di launching om,2,2026-01-22T09:43:31Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
te4V1vw2pRY,@romanoffwailan,"harga varian termurahnya itu harga varian 4G yang storage nya 256 GB keluaran tahun lalu, eh sekarang varian yang sama di seri ini tau-tau naik harganya. apa karena krisis RAM ya karena diborong buat AI? banyak yang komen begini perihal kenaikan harganya dibanding seri sebelumnya",0,2026-01-22T12:51:15Z,Jagat Review,"Smartphone 3 Jutaan Desain Keren, Body Tipis, dan All Rounder dari Redmi! Review Redmi Note 15 5G"
